store_id,product_id,forecast_7d,forecast_7d_lower,forecast_7d_upper,forecast_14d,forecast_14d_lower,forecast_14d_upper,forecast_30d,forecast_30d_lower,forecast_30d_upper,forecast_60d,forecast_60d_lower,forecast_60d_upper,forecast_acceleration,forecast_confidence_30d,is_trending_up,is_trending_down,is_stable
store_BI,COMMON00046,113.3,14.0,210.6,223.3,26.9,421.2,463.6,56.4,889.7,873.0,92.0,1727.1,1.0406588696344377,1.7970670692257924,0,0,1
store_BJ,COMMON00046,110.8,34.7,187.5,222.5,66.0,378.2,480.8,148.6,815.2,984.2,322.4,1646.9,0.9815153841611053,1.3861509669369931,0,0,1
store_BK,COMMON00046,135.0,24.6,246.6,267.5,44.8,490.0,561.8,82.2,1035.3,1079.4,129.8,2038.1,1.0243828409550788,1.6962092899092365,0,0,1
store_BL,COMMON00046,169.9,55.4,286.1,338.9,108.9,572.3,723.5,231.5,1214.1,1437.6,460.3,2420.2,1.0022613312358666,1.3579325594250966,0,0,1
store_BM,COMMON00046,416.4,168.0,664.7,831.9,324.1,1333.6,1777.7,705.0,2847.9,3556.9,1404.8,5690.0,1.0021741048865211,1.2053661829227136,0,0,1
store_BN,COMMON00046,24.9,0.5,56.0,49.8,0.6,111.5,107.1,1.7,239.6,216.0,5.0,482.8,0.9692487349163098,2.219216417910448,0,0,1
store_BO,COMMON00046,38.9,0.2,91.8,75.6,0.2,181.0,152.4,0.2,376.3,265.5,0.2,718.5,1.07280750137893,2.4662295081967214,0,0,1
store_BP,COMMON00046,82.6,2.1,164.9,164.4,6.2,330.9,347.4,12.8,706.8,683.5,26.3,1398.8,1.0102739726027397,1.9971223021582734,0,0,1
store_BQ,COMMON00046,13.9,0.7,27.5,27.9,1.2,55.0,60.2,2.9,118.4,123.3,7.5,240.4,0.9425858951175407,1.9154228855721391,0,0,1
store_BR,COMMON00046,327.7,87.0,575.3,653.7,170.3,1152.1,1389.7,327.8,2443.1,2770.7,642.1,4893.0,1.0084214629342796,1.522017556482947,0,0,1
store_BS,COMMON00046,306.5,29.9,602.9,601.1,48.6,1184.3,1226.0,79.0,2481.3,2253.9,116.2,4761.1,1.0688132046960361,1.9593018513987444,0,0,1
store_CA,COMMON00046,14.3,0.4,29.5,28.6,0.7,59.4,61.1,1.4,127.6,123.5,3.3,255.6,0.9560953866726098,2.0620915032679736,0,0,1
store_CB,COMMON00046,17.8,0.8,34.9,35.7,1.9,70.0,77.5,4.8,151.6,158.5,10.8,307.3,0.9476486246672582,1.8917525773195876,0,0,1
store_CD,COMMON00046,68.7,3.3,143.1,136.5,5.3,286.1,289.5,11.4,610.9,567.1,22.0,1211.4,1.0065934065934066,2.0700966850828726,0,0,1
store_CE,COMMON00046,10.4,0.9,20.6,20.8,1.6,40.9,44.5,3.1,87.6,90.0,7.2,176.4,0.938345864661654,1.8946188340807175,0,0,1
store_CF,COMMON00046,251.3,62.2,442.6,499.3,122.2,874.2,1054.7,241.6,1862.5,2055.7,427.1,3693.1,1.0182471400207997,1.536689419795222,0,0,1
store_CG,COMMON00046,199.1,47.5,352.9,397.4,94.3,702.6,850.1,195.2,1505.7,1689.5,377.1,3010.0,1.0002176934541254,1.5414020230533991,0,0,1
store_CH,COMMON00046,97.6,28.2,169.0,196.2,56.1,339.5,427.7,125.0,733.2,876.2,273.3,1483.6,0.9711764900991741,1.4216923796166434,0,0,1
store_CI,COMMON00046,40.0,0.5,84.1,79.9,1.7,166.0,170.5,3.8,356.5,341.7,8.2,712.5,0.9880609304240429,2.0674091441969518,0,0,1
store_CJ,COMMON00046,17.9,0.0,39.5,35.7,0.0,79.2,76.1,0.0,171.1,150.4,0.0,341.1,0.9698392631388838,2.245406824146982,0,0,1
store_CK,COMMON00046,38.2,3.2,74.5,76.7,7.3,149.2,165.8,16.2,319.5,338.9,39.0,646.4,0.9698713608666215,1.8282097649186257,0,0,1
store_CL,COMMON00046,70.3,7.8,131.8,140.8,17.8,265.3,302.5,34.1,573.5,610.0,73.2,1152.8,0.9862052840776244,1.7825512227362854,0,0,1
store_CM,COMMON00046,39.2,4.5,73.9,78.8,9.0,148.3,170.9,22.0,319.2,348.7,49.1,648.3,0.9660724554341577,1.7380116959064327,0,0,1
store_CN,COMMON00046,34.7,1.9,75.6,69.4,3.1,150.9,146.9,6.5,320.4,296.8,13.6,643.3,0.9920899647383972,2.1353741496598637,0,0,1
store_CP,COMMON00046,29.0,2.7,56.4,58.4,5.4,112.3,126.7,11.9,244.4,261.7,31.4,495.2,0.9582553144619452,1.8335962145110412,0,0,1
store_CQ,COMMON00046,80.9,11.7,148.7,162.0,24.9,297.5,349.6,61.0,638.1,705.0,124.6,1290.0,0.9833076736082976,1.6502716614240776,0,0,1
store_CR,COMMON00046,41.3,3.2,85.1,82.3,5.2,169.5,175.5,10.5,362.3,346.2,18.1,720.6,0.9915966386554622,2.0034168564920276,0,0,1
store_CS,COMMON00046,60.0,6.1,112.7,119.8,11.9,226.3,255.7,25.8,485.1,507.8,51.7,966.0,0.9939808934783809,1.795543393275997,0,0,1
store_CT,COMMON00046,26.4,3.0,50.2,53.0,6.5,99.9,114.3,15.0,214.4,232.5,34.6,433.6,0.9645597369382535,1.7430069930069931,0,0,1
store_AA,COMMON00006,590.7,226.9,946.3,1174.1,438.9,1891.9,2481.5,924.2,4046.9,4851.4,1713.3,7978.8,1.0189460368570855,1.2583413926499032,0,0,1
store_AB,COMMON00006,80.8,11.4,149.9,159.7,20.8,296.6,332.2,38.7,626.4,632.2,65.0,1227.0,1.0330719399931811,1.768582606078844,0,0,1
store_AC,COMMON00006,489.6,206.8,768.5,975.2,406.1,1533.1,2070.6,853.0,3271.4,4081.1,1633.4,6493.1,1.011904761904762,1.1679142319022555,0,0,1
store_AD,COMMON00006,411.2,115.9,696.9,822.1,231.9,1401.3,1760.5,498.4,3000.3,3530.8,1021.0,6014.2,0.9993114342419701,1.421049642167443,0,0,1
store_AE,COMMON00006,183.1,51.1,315.9,366.9,104.4,632.8,789.7,230.5,1352.7,1596.7,479.6,2710.2,0.9899259312656561,1.4208660420359585,0,0,1
store_AF,COMMON00006,141.0,20.9,266.3,277.9,37.5,532.3,575.5,66.1,1122.1,1083.4,103.1,2167.9,1.0445734041239658,1.834607366226546,0,0,1
store_AG,COMMON00006,344.4,119.4,578.0,678.2,223.5,1140.0,1406.3,437.7,2381.3,2629.5,707.7,4585.1,1.0473284609380542,1.381968145620023,0,0,1
store_AH,COMMON00006,89.1,15.7,163.1,178.2,32.1,326.7,382.7,68.6,705.4,767.1,134.6,1401.5,0.9900366680247417,1.6635318704284219,0,0,1
store_AI,COMMON00006,199.2,19.9,393.3,391.2,37.1,780.9,801.4,57.2,1635.2,1485.1,71.7,3150.0,1.0613056759252681,1.9688084840923268,0,0,1
store_AJ,COMMON00006,442.0,167.3,718.1,882.2,337.6,1425.7,1882.4,703.9,3035.8,3752.1,1394.1,6082.4,1.0047129066965705,1.2387250996015937,0,0,1
store_BA,COMMON00006,337.2,28.8,665.5,661.0,51.0,1318.2,1357.2,94.1,2755.6,2473.2,115.8,5295.4,1.062448799546285,1.960878214101525,0,0,1
store_BB,COMMON00006,87.7,11.1,163.9,175.3,20.0,329.3,375.0,44.7,710.8,750.8,98.4,1420.5,0.9943310657596373,1.7757931218341771,0,0,1
store_BC,COMMON00006,120.9,31.0,210.2,242.7,62.5,420.2,525.1,140.0,906.4,1069.5,294.5,1834.5,0.9811453458490004,1.459253617669459,0,0,1
store_BD,COMMON00006,29.1,0.5,64.0,58.2,0.9,128.4,123.7,1.7,272.6,247.4,3.5,545.0,0.984327432630511,2.1882067851373184,0,0,1
store_BE,COMMON00006,123.9,12.0,243.6,247.0,23.8,481.8,526.2,48.8,1028.1,1044.0,97.6,2044.0,1.0034013605442174,1.860725821774653,0,0,1
store_BF,COMMON00006,294.7,57.0,532.7,578.1,102.0,1053.7,1187.1,177.3,2231.4,2174.0,250.6,4263.3,1.061255356692715,1.7302055256064692,0,0,1
store_BG,COMMON00006,112.6,10.7,219.8,222.9,22.6,436.2,467.2,48.4,932.2,894.8,84.0,1822.9,1.0263109922829192,1.8912903916113846,0,0,1
store_BH,COMMON00006,43.3,6.5,80.0,87.1,13.4,161.1,188.3,29.5,349.9,387.1,69.1,710.1,0.9700545142259726,1.700636942675159,0,0,1
store_BI,COMMON00006,114.9,20.0,210.1,226.7,38.4,418.9,471.3,75.6,887.6,892.6,122.7,1725.2,1.0382217403090268,1.7225286380992786,0,0,1
store_BJ,COMMON00006,116.0,38.4,193.4,232.8,76.7,387.8,502.1,171.4,830.5,1024.8,366.9,1683.2,0.9842464009955595,1.3124253285543608,0,0,1
store_BK,COMMON00006,114.2,20.8,207.5,224.7,37.9,414.4,464.2,65.7,870.9,866.0,88.6,1685.1,1.047578277886497,1.7342235623519275,0,0,1
store_BM,COMMON00006,106.0,25.9,188.7,212.2,49.2,378.9,456.8,106.0,810.0,921.5,217.4,1628.3,0.9880072081029019,1.5408185598599256,0,0,1
store_BN,COMMON00006,80.2,1.9,194.8,156.9,2.5,378.7,320.6,2.5,792.6,580.5,2.5,1515.1,1.0621578668550238,2.4636732148425318,0,0,1
store_BO,COMMON00006,116.9,10.0,232.6,233.5,19.5,463.8,500.9,45.6,1000.9,999.6,87.7,1996.1,0.994244889859099,1.9067864271457085,0,0,1
store_BP,COMMON00006,44.0,3.7,86.3,88.3,8.0,172.7,190.6,18.0,370.0,389.8,42.9,747.2,0.974025974025974,1.8458311484006293,0,0,1
store_BQ,COMMON00006,75.9,17.3,134.5,151.7,33.6,271.6,322.0,63.3,581.3,650.3,131.5,1169.0,1.000879120879121,1.6081962123564109,0,0,1
store_BR,COMMON00006,51.1,4.8,100.8,102.6,8.6,201.4,220.3,19.0,432.6,450.7,45.0,877.9,0.980743394536498,1.8765880217785844,0,0,1
store_BS,COMMON00006,219.3,20.5,424.6,431.3,42.6,844.4,881.6,71.3,1764.5,1648.0,102.4,3423.7,1.06246568263299,1.9203810820006804,0,0,1
store_BT,COMMON00006,143.5,26.1,262.3,287.5,53.4,524.7,621.1,114.4,1132.7,1252.5,234.8,2275.1,0.9854190033648453,1.6392466194462332,0,0,1
store_CA,COMMON00006,19.1,0.0,44.5,37.9,0.0,87.8,79.7,0.0,186.0,155.6,0.0,368.5,0.9898082570392123,2.330827067669173,0,0,1
store_CB,COMMON00006,94.9,13.7,175.6,188.0,28.2,349.9,392.4,52.3,736.8,757.9,88.2,1452.3,1.0286147843052245,1.7439490445859873,0,0,1
store_CC,COMMON00006,76.2,14.8,136.5,152.9,32.9,275.6,330.3,71.9,589.9,673.3,158.9,1187.1,0.9798122669409799,1.5677966101694913,0,0,1
store_CE,COMMON00006,78.5,12.7,140.8,157.6,28.1,283.5,339.7,63.1,612.5,695.3,145.8,1240.8,0.9816999458084956,1.616833431430253,0,0,1
store_CF,COMMON00006,43.5,4.8,82.5,86.8,9.7,165.0,183.3,20.3,350.5,369.4,42.9,704.9,1.0006901311249137,1.8004362050163576,0,0,1
store_CG,COMMON00006,76.7,5.8,155.7,153.3,11.3,311.0,330.2,24.9,666.5,657.1,49.7,1328.6,0.98653747213171,1.942476536481986,0,0,1
store_CH,COMMON00006,17.8,3.2,32.1,36.0,6.5,64.7,78.5,16.2,140.6,162.7,37.7,286.9,0.9360210341805435,1.5826972010178118,0,0,1
store_CJ,COMMON00006,32.2,1.5,63.9,64.3,3.1,128.4,137.9,6.1,276.9,274.6,11.2,552.8,0.9794180269694821,1.9623188405797098,0,0,1
store_CK,COMMON00006,57.8,4.6,113.2,115.5,8.7,226.4,244.6,19.2,481.8,493.0,41.5,970.7,1.0004615739672282,1.8904781364936658,0,0,1
store_CL,COMMON00006,141.3,26.7,259.1,281.9,53.5,514.3,602.5,111.6,1104.4,1197.1,208.2,2199.1,1.0001179662616493,1.6475273813474942,0,0,1
store_CM,COMMON00006,25.4,2.9,48.7,51.1,6.0,97.1,111.6,13.6,211.2,228.7,32.4,429.4,0.949887808526552,1.7690241718889885,0,0,1
store_CN,COMMON00006,29.8,0.5,66.3,59.3,1.1,131.9,124.3,1.6,278.9,247.5,2.3,555.5,1.0032544046683873,2.2290996784565915,0,0,1
store_CO,COMMON00006,75.4,13.2,136.1,151.5,26.7,273.3,328.4,61.9,589.0,667.8,137.7,1189.0,0.9750840589706011,1.6045662100456621,0,0,1
store_CQ,COMMON00006,87.3,8.6,168.5,174.2,18.9,338.9,373.6,43.4,728.5,743.6,90.2,1449.7,0.993475457097337,1.833288734278833,0,0,1
store_CR,COMMON00006,21.6,1.1,44.7,43.1,1.9,89.0,91.8,3.8,190.5,184.2,8.3,381.8,0.976491862567812,2.0315560391730143,0,0,1
store_CS,COMMON00006,39.2,3.5,77.5,78.4,6.3,154.3,168.2,14.3,329.9,338.2,28.7,662.8,0.9813084112149535,1.875222816399287,0,0,1
store_CT,COMMON00006,26.1,1.2,53.5,52.4,2.6,106.2,113.3,5.9,228.8,229.0,11.3,456.8,0.9617983048765508,1.9656084656084658,0,0,1
store_AA,COMMON00055,412.0,150.1,670.7,813.9,290.2,1346.4,1693.1,576.6,2817.7,3216.7,984.7,5446.7,1.041043738997869,1.3235884715331916,0,0,1
store_AB,COMMON00055,149.1,27.8,269.8,292.9,54.0,535.5,606.2,99.5,1126.6,1115.5,143.8,2158.5,1.0489166119500983,1.6940458518885038,0,0,1
store_AC,COMMON00055,120.0,42.2,195.9,240.2,86.2,393.8,515.8,186.9,847.8,1039.2,378.4,1706.0,0.9912986011675294,1.2810622213607288,0,0,1
store_AD,COMMON00055,59.5,7.4,112.3,118.7,12.8,225.9,253.2,25.3,483.8,503.9,49.2,964.5,0.9953161592505856,1.8101065929727598,0,0,1
store_AE,COMMON00055,201.0,42.4,356.6,400.9,84.1,716.4,853.6,179.3,1525.5,1692.9,348.1,3039.5,1.0056369033721357,1.5769005505446878,0,0,1
store_AF,COMMON00055,413.7,79.1,747.8,814.7,150.9,1483.9,1686.2,282.6,3110.1,3159.5,432.4,6004.7,1.0496092825005918,1.676747909624622,0,0,1
store_AG,COMMON00055,398.7,118.4,678.7,779.9,233.5,1336.3,1587.0,413.5,2762.6,2866.4,583.1,5215.4,1.0746630727762803,1.4801209753638713,0,0,1
store_AH,COMMON00055,85.8,13.1,155.2,171.5,26.8,313.4,368.0,63.6,670.8,736.3,129.7,1340.5,0.9911436272622255,1.6495517522412384,0,0,1
store_AI,COMMON00055,572.6,119.5,1037.4,1123.0,221.1,2048.8,2299.2,388.7,4294.8,4222.4,553.5,8219.9,1.0659369298931458,1.6988213804201282,0,0,1
store_AJ,COMMON00055,10.4,0.1,20.8,20.9,0.5,41.4,44.3,1.2,88.6,88.5,2.9,177.5,0.9423135004530354,1.9684684684684683,0,0,1
store_BA,COMMON00055,227.8,23.0,444.2,448.8,43.0,875.0,932.3,90.5,1831.4,1741.4,135.0,3540.5,1.0438209283499567,1.8671171171171173,0,0,1
store_BB,COMMON00055,70.4,5.8,142.7,140.2,11.7,286.5,297.6,22.6,609.3,588.1,45.3,1213.7,1.0037068719703452,1.9707759489418872,0,0,1
store_BC,COMMON00055,15.1,0.4,30.9,30.2,0.5,61.9,65.1,1.5,133.0,131.1,3.2,268.1,0.9502831969792321,2.0168711656441722,0,0,1
store_BE,COMMON00055,355.4,53.0,661.4,707.0,104.2,1320.2,1496.4,207.4,2804.0,2942.9,383.2,5558.7,1.0158349053907274,1.7351152689609086,0,0,1
store_BF,COMMON00055,79.9,12.7,148.8,159.9,23.2,298.6,344.4,47.1,647.5,691.8,90.1,1295.1,0.985689612632618,1.7428156748911465,0,0,1
store_BG,COMMON00055,195.3,14.2,405.6,381.7,30.3,804.2,773.9,46.4,1682.8,1399.6,59.4,3210.2,1.0773587334277257,2.1142118863049095,0,0,1
store_BH,COMMON00055,33.7,8.3,59.4,67.9,16.2,118.4,148.4,37.2,257.7,307.8,87.0,525.3,0.9539535761464428,1.4848484848484849,0,0,1
store_BI,COMMON00055,18.1,0.9,37.5,36.3,1.6,75.2,77.6,3.7,161.7,159.9,8.6,327.4,0.9624246721020916,2.0334620334620337,0,0,1
store_BJ,COMMON00055,126.8,47.6,203.5,254.6,94.7,408.2,550.5,214.1,880.2,1123.3,456.8,1785.1,0.9818041037553231,1.2097711587359243,0,0,1
store_BK,COMMON00055,174.7,39.9,309.1,341.1,74.5,610.8,692.5,128.8,1276.2,1239.3,163.7,2399.5,1.076512272773955,1.6566560785446145,0,0,1
store_BL,COMMON00055,67.2,14.2,120.6,134.2,28.8,241.6,287.9,63.7,515.1,573.4,120.0,1028.6,0.9900309384668272,1.5673611111111112,0,0,1
store_BM,COMMON00055,89.1,17.2,161.7,178.7,37.0,324.1,387.9,79.7,699.6,786.4,171.1,1410.9,0.9768665716478456,1.597680412371134,0,0,1
store_BN,COMMON00055,46.3,2.4,106.1,91.5,4.1,210.4,189.6,6.7,442.0,365.0,11.7,875.0,1.0302625723186472,2.2946758039008963,0,0,1
store_BO,COMMON00055,138.0,11.1,290.8,272.0,19.6,576.3,566.4,35.6,1212.4,1064.9,51.4,2362.6,1.0386873400572032,2.0773168578993824,0,0,1
store_BQ,COMMON00055,273.1,100.0,448.5,546.0,201.0,899.7,1168.8,426.2,1922.8,2340.0,850.4,3842.1,0.9988296393826348,1.280349046111729,0,0,1
store_BR,COMMON00055,7.3,4.5,9.9,14.5,9.1,19.9,31.0,19.3,42.5,62.2,38.9,85.4,0.9201680672268907,0.7459807073954984,0,0,1
store_BS,COMMON00055,147.3,11.9,297.0,288.8,23.1,578.5,587.8,39.5,1203.2,1078.8,60.4,2304.0,1.0685269368410872,1.9794182684129955,0,0,1
store_BT,COMMON00055,259.5,66.1,465.0,516.7,124.1,923.8,1102.0,252.4,1976.6,2165.8,469.1,3896.6,1.006464124111183,1.5644678341348335,0,0,1
store_CA,COMMON00055,11.7,0.1,25.4,23.3,0.1,50.5,50.1,0.2,108.6,99.7,0.4,215.5,0.9443099273607746,2.1593625498007967,0,0,1
store_CB,COMMON00055,204.8,56.7,350.4,408.9,114.1,703.1,872.1,244.0,1509.7,1740.2,470.4,3006.3,1.002987413683334,1.451157991286402,0,0,1
store_CC,COMMON00055,19.0,3.3,34.9,38.4,6.9,71.0,83.8,15.6,153.1,174.9,37.6,313.3,0.9381171823568136,1.6388557806912993,0,0,1
store_CD,COMMON00055,70.3,1.1,149.1,139.3,1.9,297.4,293.1,5.1,631.2,564.1,6.4,1242.1,1.0175133883340568,2.135402455661664,0,0,1
store_CE,COMMON00055,97.3,17.9,176.2,195.2,37.1,351.6,417.4,77.1,753.3,853.4,175.3,1533.6,0.9919124643196957,1.619640718562874,0,0,1
store_CF,COMMON00055,45.1,2.8,94.1,90.6,5.6,187.7,196.3,12.8,401.0,398.8,27.5,807.6,0.9698229517597304,1.976578411405295,0,0,1
store_CG,COMMON00055,64.0,5.4,125.8,128.5,10.4,253.8,278.5,21.6,548.5,567.3,51.7,1104.7,0.9743719868053793,1.8912419239052403,0,0,1
store_CH,COMMON00055,96.6,30.4,160.2,194.3,63.2,324.2,422.6,145.1,701.1,868.8,314.0,1423.6,0.9727443609022555,1.315353678731961,0,0,1
store_CI,COMMON00055,39.7,1.9,82.0,79.4,3.3,164.9,170.8,6.0,353.9,341.3,11.3,709.4,0.97895775110965,2.035693387946167,0,0,1
store_CJ,COMMON00055,19.9,1.0,41.0,39.8,1.9,82.0,84.7,3.9,174.9,171.9,7.8,353.4,0.9724710864961719,2.016509433962264,0,0,1
store_CK,COMMON00055,8.8,2.0,15.6,17.6,4.0,31.2,37.8,8.5,67.0,75.2,16.4,133.9,0.9243697478991597,1.5435356200527706,0,0,1
store_CL,COMMON00055,17.3,2.7,32.5,34.9,5.4,64.6,75.1,11.9,138.6,155.4,28.6,282.4,0.9493323577830621,1.684840425531915,0,0,1
store_CN,COMMON00055,172.4,15.3,349.6,340.1,27.3,694.0,712.2,53.1,1480.8,1336.9,84.1,2879.1,1.033077660594439,2.0043520988347603,0,0,1
store_CO,COMMON00055,73.8,10.8,134.9,147.9,25.1,270.7,318.3,54.0,581.2,645.0,120.4,1166.2,0.9843937575030011,1.6557788944723617,0,0,1
store_CP,COMMON00055,169.8,53.7,286.5,337.5,107.4,567.0,715.3,225.1,1209.8,1396.2,406.8,2377.9,1.0131063423559596,1.3764327648867767,0,0,1
store_CQ,COMMON00055,20.4,1.6,41.3,41.1,3.4,82.9,89.3,8.0,179.2,183.7,18.9,363.3,0.9472217922922148,1.9149888143176734,0,0,1
store_CR,COMMON00055,12.3,1.2,24.0,24.7,2.3,48.5,52.6,5.0,103.3,107.4,10.7,208.7,0.9480986639260021,1.8652751423149903,0,0,1
store_CS,COMMON00055,45.1,3.6,88.7,89.9,7.8,176.2,189.2,14.7,374.7,376.5,30.7,745.8,1.0056488776572023,1.9017432646592711,0,0,1
store_CT,COMMON00055,10.7,2.4,19.5,21.3,4.5,38.5,46.0,10.0,82.4,92.6,20.4,165.1,0.9358600583090377,1.5704989154013016,0,0,1
store_AA,COMMON00072,113.3,25.2,200.2,226.9,50.2,399.1,486.6,107.6,860.5,984.7,232.1,1734.3,0.9917717086834732,1.5469488391206079,0,0,1
store_AB,COMMON00072,9.1,1.1,17.1,18.2,2.2,34.3,39.0,4.8,73.5,77.5,9.4,146.3,0.9285714285714285,1.7570332480818414,0,0,1
store_AC,COMMON00072,146.4,57.6,235.2,293.3,113.6,470.8,632.4,247.2,1017.3,1275.6,502.9,2045.4,0.9874544718737354,1.2175494071146244,0,0,1
store_AD,COMMON00072,9.6,5.3,14.0,19.4,10.8,28.0,41.9,23.5,60.4,86.1,49.1,123.0,0.9163219853643015,0.8785714285714286,0,0,1
store_AE,COMMON00072,51.8,7.7,96.3,104.1,17.2,192.4,226.0,40.1,413.7,462.0,87.4,836.6,0.9694323144104804,1.6523662096417513,0,0,1
store_AF,COMMON00072,410.5,29.8,829.8,799.5,53.4,1626.7,1607.7,96.1,3386.6,2844.0,130.3,6418.7,1.0922491552031504,2.0465853961935565,0,0,1
store_AG,COMMON00072,211.2,56.8,359.0,416.3,113.9,718.7,864.5,214.0,1508.3,1620.3,328.4,2915.0,1.0433923425277891,1.4969928290538976,0,0,1
store_AH,COMMON00072,520.4,173.2,866.7,1039.4,347.4,1728.1,2221.8,766.9,3692.5,4433.9,1492.3,7374.4,1.0024657112035753,1.316710923083847,0,0,1
store_AI,COMMON00072,104.0,9.5,206.8,205.5,15.7,407.6,428.4,29.7,860.1,814.4,43.0,1680.1,1.0331810053645938,1.9379229871645274,0,0,1
store_AJ,COMMON00072,504.2,180.5,819.1,1005.6,372.7,1638.2,2138.3,780.6,3498.6,4249.3,1553.2,6949.9,1.0091333035339012,1.271043771043771,0,0,1
store_BA,COMMON00072,32.0,1.3,67.8,64.3,2.7,135.5,138.8,7.3,288.8,283.9,16.9,583.0,0.9671569615152126,2.0266378689704823,0,0,1
store_BB,COMMON00072,114.2,12.3,232.1,225.9,22.5,460.1,472.9,43.3,973.0,907.8,79.1,1901.0,1.0284273406778135,1.96553911205074,0,0,1
store_BC,COMMON00072,176.8,57.0,300.3,352.4,112.8,597.9,753.5,238.4,1271.2,1486.9,454.6,2520.5,1.0016051364365972,1.3704883227176219,0,0,1
store_BE,COMMON00072,69.6,7.6,139.8,139.0,12.3,281.3,299.4,27.8,603.2,597.7,52.0,1204.5,0.9863945578231292,1.9212020033388986,0,0,1
store_BF,COMMON00072,287.7,59.1,517.7,565.8,108.1,1028.3,1166.2,190.1,2155.9,2166.8,260.9,4164.1,1.0545672254533014,1.6855011575066452,0,0,1
store_BG,COMMON00072,112.9,9.8,238.2,221.7,17.3,471.7,454.6,27.7,989.5,843.3,42.2,1913.9,1.05738011988012,2.1152408181218383,0,0,1
store_BH,COMMON00072,50.8,8.5,92.6,102.0,16.8,185.7,220.9,38.4,402.5,450.6,84.1,812.8,0.972372870541696,1.6475113122171947,0,0,1
store_BI,COMMON00072,60.7,5.9,118.5,120.0,12.0,236.7,251.9,21.8,501.5,481.8,34.8,980.8,1.020568290085748,1.9035714285714285,0,0,1
store_BJ,COMMON00072,19.4,0.4,39.8,38.9,0.8,79.6,83.6,1.7,172.2,170.1,4.7,345.4,0.9600791817881886,2.037037037037037,0,0,1
store_BK,COMMON00072,66.9,4.7,130.1,133.9,11.1,262.7,287.4,24.0,561.0,577.3,48.8,1122.2,0.9873081463990557,1.8678260869565217,0,0,1
store_BL,COMMON00072,126.9,30.9,226.3,253.1,58.6,452.0,542.2,123.5,969.1,1068.7,231.4,1915.8,0.9975369458128078,1.5592845288585653,0,0,1
store_BM,COMMON00072,22.8,0.7,48.1,45.2,1.2,95.5,94.0,1.9,203.8,182.7,2.6,401.6,1.0073637702503682,2.1455897980871415,0,0,1
store_BN,COMMON00072,8.1,4.5,11.7,16.2,9.0,23.3,34.6,19.4,49.9,70.0,39.5,100.6,0.9232522796352582,0.8789625360230546,0,0,1
store_BO,COMMON00072,321.9,21.2,666.9,632.5,42.8,1317.3,1303.7,81.5,2767.9,2410.3,106.7,5326.8,1.0557675277963023,2.060438717594723,0,0,1
store_BQ,COMMON00072,300.8,104.2,499.4,602.0,212.2,989.1,1291.6,463.5,2113.6,2598.5,948.7,4253.2,0.9957846880448458,1.277463807385616,0,0,1
store_BR,COMMON00072,407.4,109.5,713.3,811.9,223.3,1422.0,1718.8,438.7,3011.2,3418.2,852.8,5996.7,1.0140550586595423,1.4965966606550702,0,0,1
store_BS,COMMON00072,257.0,24.5,513.8,498.9,41.1,1022.8,992.7,51.8,2103.4,1723.8,55.9,3939.1,1.106185167649464,2.0664786462530214,1,0,0
store_BT,COMMON00072,184.5,39.9,327.4,367.2,81.7,654.0,782.4,179.2,1396.1,1538.1,346.9,2749.4,1.0067663429007967,1.555143769968051,0,0,1
store_CA,COMMON00072,9.3,0.7,19.0,18.6,1.3,38.1,39.6,2.2,81.4,78.9,4.3,161.8,0.9356136820925554,1.994962216624685,0,0,1
store_CB,COMMON00072,28.8,1.0,58.3,57.6,2.4,116.2,123.0,4.4,250.2,250.2,12.5,502.3,0.9795918367346942,1.9967506092607636,0,0,1
store_CC,COMMON00072,92.3,24.1,161.7,184.3,46.7,321.6,394.9,98.9,690.3,787.4,196.7,1376.8,0.9941478476286217,1.4972151898734176,0,0,1
store_CD,COMMON00072,48.0,2.3,99.2,95.9,5.2,197.8,206.4,10.7,423.5,414.8,24.0,848.8,0.9823986901350799,1.9990314769975788,0,0,1
store_CE,COMMON00072,11.9,0.7,23.2,23.9,1.7,47.0,51.4,3.8,100.6,104.0,8.0,202.1,0.9374999999999999,1.8796116504854368,0,0,1
store_CF,COMMON00072,44.1,5.8,82.7,88.6,11.7,164.9,191.5,27.5,354.9,394.0,65.0,722.0,0.9717223650385604,1.708768267223382,0,0,1
store_CG,COMMON00072,79.6,9.7,150.3,159.4,18.9,300.4,340.9,42.3,645.0,690.3,95.6,1295.9,0.9919827192290117,1.7674486803519063,0,0,1
store_CH,COMMON00072,71.4,19.1,124.3,143.6,37.3,249.7,312.1,85.3,539.4,640.5,186.1,1094.0,0.9711202792764202,1.4545163356822546,0,0,1
store_CJ,COMMON00072,48.0,0.2,101.8,95.9,0.2,203.7,202.3,1.1,433.4,404.8,1.7,867.3,1.0020179528216546,2.135869565217391,0,0,1
store_CK,COMMON00072,22.0,0.8,43.4,44.1,2.0,87.2,95.6,5.4,188.2,195.2,13.2,381.7,0.9562445667922341,1.910135841170324,0,0,1
store_CL,COMMON00072,15.2,0.1,32.0,30.3,0.1,63.7,64.6,0.4,135.2,127.5,0.6,268.0,0.963651732882502,2.083462132921175,0,0,1
store_CM,COMMON00072,107.9,27.3,190.7,216.9,54.8,383.4,471.0,121.8,825.6,963.6,265.5,1666.1,0.9755877034358048,1.4939503290171938,0,0,1
